SEASON_ID,Player_ID,Game_ID,GAME_DATE,MATCHUP,WL,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,STL,BLK,TOV,PF,PTS,PLUS_MINUS,VIDEO_AVAILABLE
22022,202331,0022200871,"FEB 14, 2023",LAC vs. GSW,W,32,6,12,0.5,1,5,0.2,7,7,1.0,1,1,2,8,0,0,2,4,20,9,1
22022,202331,0022200845,"FEB 10, 2023",LAC vs. MIL,L,32,8,23,0.348,3,11,0.273,0,0,0.0,1,10,11,6,1,0,1,1,19,-19,1
22022,202331,0022200829,"FEB 08, 2023",LAC vs. DAL,L,34,8,20,0.4,3,9,0.333,1,2,0.5,1,4,5,4,1,0,4,3,20,-12,1
22022,202331,0022200810,"FEB 06, 2023",LAC @ BKN,W,34,10,20,0.5,3,7,0.429,6,7,0.857,1,3,4,3,2,0,2,4,29,-2,1
22022,202331,0022200795,"FEB 04, 2023",LAC @ NYK,W,42,9,16,0.563,5,9,0.556,7,7,1.0,0,8,8,5,1,0,4,3,30,3,1
22022,202331,0022200784,"FEB 02, 2023",LAC @ MIL,L,36,6,16,0.375,2,5,0.4,2,6,0.333,0,6,6,2,3,0,3,2,16,9,1
22022,202331,0022200766,"JAN 31, 2023",LAC @ CHI,W,40,7,16,0.438,2,8,0.25,0,0,0.0,3,7,10,7,2,0,5,4,16,4,1
22022,202331,0022200745,"JAN 28, 2023",LAC @ ATL,W,37,7,18,0.389,3,9,0.333,6,7,0.857,1,6,7,6,1,0,2,3,23,13,1
22022,202331,0022200735,"JAN 26, 2023",LAC vs. SAS,W,35,14,19,0.737,5,8,0.625,2,3,0.667,1,3,4,7,3,1,0,1,35,26,1
22022,202331,0022200719,"JAN 24, 2023",LAC @ LAL,W,36,11,20,0.55,3,9,0.333,2,2,1.0,1,8,9,4,0,1,4,3,27,6,1
22022,202331,0022200701,"JAN 22, 2023",LAC @ DAL,W,34,6,11,0.545,1,3,0.333,8,8,1.0,1,5,6,4,1,0,5,3,21,2,1
22022,202331,0022200687,"JAN 20, 2023",LAC @ SAS,W,32,7,13,0.538,2,3,0.667,0,0,0.0,0,3,3,12,1,0,0,3,16,17,1
22022,202331,0022200668,"JAN 17, 2023",LAC vs. PHI,L,29,5,11,0.455,1,4,0.25,2,3,0.667,1,7,8,4,1,0,5,4,13,-5,1
22022,202331,0022200579,"JAN 05, 2023",LAC @ DEN,L,14,1,9,0.111,1,5,0.2,0,0,0.0,0,3,3,1,0,0,0,0,3,-16,1
22022,202331,0022200560,"JAN 02, 2023",LAC vs. MIA,L,34,7,16,0.438,4,10,0.4,7,8,0.875,0,3,3,7,3,0,5,2,25,-4,1
22022,202331,0022200538,"DEC 31, 2022",LAC @ IND,L,40,15,25,0.6,7,13,0.538,8,8,1.0,2,7,9,4,3,0,4,4,45,-4,1
22022,202331,0022200525,"DEC 29, 2022",LAC @ BOS,L,40,10,22,0.455,3,9,0.333,1,1,1.0,0,4,4,6,2,0,4,4,24,-9,1
22022,202331,0022200509,"DEC 27, 2022",LAC @ TOR,W,34,9,18,0.5,5,9,0.556,0,0,0.0,0,7,7,5,1,0,3,2,23,4,1
22022,202331,0022200499,"DEC 26, 2022",LAC @ DET,W,38,9,19,0.474,2,7,0.286,12,14,0.857,0,4,4,11,3,1,3,3,32,-7,1
22022,202331,0022200480,"DEC 23, 2022",LAC @ PHI,L,36,7,18,0.389,3,10,0.3,5,5,1.0,0,3,3,4,2,0,2,3,22,-16,1
22022,202331,0022200476,"DEC 21, 2022",LAC vs. CHA,W,31,7,15,0.467,4,10,0.4,4,4,1.0,1,7,8,8,1,2,7,2,22,28,1
22022,202331,0022200423,"DEC 14, 2022",LAC vs. MIN,W,33,4,13,0.308,2,7,0.286,7,8,0.875,3,8,11,11,0,0,4,2,17,9,1
22022,202331,0022200408,"DEC 12, 2022",LAC vs. BOS,W,35,8,22,0.364,2,5,0.4,8,9,0.889,0,6,6,3,1,0,2,4,26,18,1
22022,202331,0022200389,"DEC 10, 2022",LAC @ WAS,W,41,13,27,0.481,5,12,0.417,5,5,1.0,2,5,7,6,3,2,2,4,36,8,1
22022,202331,0022200374,"DEC 08, 2022",LAC @ MIA,L,32,10,20,0.5,5,11,0.455,4,4,1.0,1,7,8,7,1,0,4,2,29,8,1
22022,202331,0022200363,"DEC 07, 2022",LAC @ ORL,L,33,3,12,0.25,2,6,0.333,3,3,1.0,1,6,7,5,1,1,4,2,11,21,1
22022,202331,0022200352,"DEC 05, 2022",LAC @ CHA,W,28,8,15,0.533,2,4,0.5,1,1,1.0,1,2,3,7,0,0,2,1,19,-8,1
22022,202331,0022200239,"NOV 19, 2022",LAC vs. SAS,W,15,8,12,0.667,5,8,0.625,0,0,0.0,0,1,1,1,2,0,0,0,21,25,1
22022,202331,0022200223,"NOV 17, 2022",LAC vs. DET,W,36,5,18,0.278,3,6,0.5,3,3,1.0,2,7,9,3,1,0,4,5,16,4,1
22022,202331,0022200207,"NOV 15, 2022",LAC @ DAL,L,41,7,13,0.538,1,3,0.333,8,8,1.0,0,7,7,6,2,0,10,4,23,2,1
22022,202331,0022200203,"NOV 14, 2022",LAC @ HOU,W,29,7,18,0.389,2,7,0.286,6,8,0.75,1,7,8,5,2,0,1,2,22,8,1
22022,202331,0022200184,"NOV 12, 2022",LAC vs. BKN,L,34,5,21,0.238,1,6,0.167,6,7,0.857,0,4,4,4,0,2,2,3,17,-19,1
22022,202331,0022200170,"NOV 09, 2022",LAC vs. LAL,W,36,10,17,0.588,2,7,0.286,7,9,0.778,0,6,6,4,1,2,4,3,29,16,1
22022,202331,0022200158,"NOV 07, 2022",LAC vs. CLE,W,40,10,20,0.5,5,11,0.455,1,3,0.333,0,5,5,3,1,0,1,2,26,-4,1
22022,202331,0022200143,"NOV 06, 2022",LAC vs. UTA,L,38,11,22,0.5,5,14,0.357,7,8,0.875,0,8,8,4,1,0,5,5,34,1,1
22022,202331,0022200126,"NOV 04, 2022",LAC @ SAS,W,38,11,16,0.688,4,6,0.667,6,7,0.857,0,2,2,6,1,0,5,2,32,16,1
22022,202331,0022200112,"NOV 02, 2022",LAC @ HOU,W,37,10,20,0.5,3,8,0.375,5,6,0.833,1,3,4,5,1,0,5,1,28,14,1
22022,202331,0022200102,"OCT 31, 2022",LAC vs. HOU,W,38,15,26,0.577,5,10,0.5,0,1,0.0,0,9,9,8,6,2,3,3,35,16,1
22022,202331,0022200088,"OCT 30, 2022",LAC vs. NOP,L,28,5,19,0.263,2,8,0.25,2,2,1.0,1,2,3,3,1,0,4,3,14,-10,1
22022,202331,0022200067,"OCT 27, 2022",LAC @ OKC,L,31,4,12,0.333,0,4,0.0,2,2,1.0,0,7,7,3,0,0,3,1,10,-25,1
22022,202331,0022200043,"OCT 23, 2022",LAC vs. PHX,L,34,4,11,0.364,2,6,0.333,6,6,1.0,0,7,7,4,2,0,2,2,16,-7,1
22022,202331,0022200036,"OCT 22, 2022",LAC @ SAC,W,39,16,31,0.516,3,10,0.3,5,5,1.0,2,4,6,6,2,1,4,2,40,-4,1
22022,202331,0022200016,"OCT 20, 2022",LAC @ LAL,W,36,4,12,0.333,2,7,0.286,5,6,0.833,1,9,10,4,2,0,5,5,15,16,1
